,location,total_sqft,bath,price,bhk
5467,Old Madras Road,1720.0,3.0,106.0,3
5468,Old Madras Road,1157.0,2.0,47.32,2
5469,Old Madras Road,2640.0,5.0,150.0,3
5470,Old Madras Road,2990.0,3.0,170.0,3
5472,Old Madras Road,1171.0,2.0,73.0,2
5473,Old Madras Road,1630.0,3.0,110.0,3
5474,Old Madras Road,1165.0,2.0,52.0,2
5475,Old Madras Road,2640.0,2.0,170.0,2
5476,Old Madras Road,1165.0,2.0,51.42,2
5477,Padmanabhanagar,1020.0,2.0,63.0,2
5478,Padmanabhanagar,1176.0,2.0,62.0,2
5479,Padmanabhanagar,1258.0,2.0,115.0,2
5481,Padmanabhanagar,1100.0,2.0,65.0,2
5482,Padmanabhanagar,3400.0,3.0,210.0,4
5486,Padmanabhanagar,4500.0,4.0,360.0,3
5487,Padmanabhanagar,1200.0,2.0,60.0,2
5489,Padmanabhanagar,1000.0,1.0,90.0,2
5490,Padmanabhanagar,1067.0,2.0,52.0,2
5494,Padmanabhanagar,1100.0,2.0,60.0,2
5495,Padmanabhanagar,2051.0,3.0,180.0,3
5496,Padmanabhanagar,2051.0,3.0,170.0,3
5497,Pai Layout,1006.0,2.0,35.0,2
5498,Pai Layout,1550.0,2.0,90.0,3
5499,Pai Layout,1050.0,2.0,40.0,2
5500,Pai Layout,1400.0,2.0,67.0,3
5501,Pai Layout,1100.0,2.0,50.0,2
5502,Pai Layout,1255.0,2.0,80.0,2
5503,Pai Layout,1075.0,2.0,35.0,2
5504,Pai Layout,1400.0,2.0,57.5,2
5505,Pai Layout,1175.0,2.0,60.0,2
5506,Pai Layout,810.0,2.0,34.5,2
5507,Pai Layout,1000.0,2.0,34.0,2
5508,Pai Layout,1000.0,2.0,42.0,2
5509,Pai Layout,3800.0,6.0,175.0,6
5510,Pai Layout,1068.0,2.0,48.0,2
5511,Pai Layout,1510.0,2.0,65.0,3
5514,Panathur,1359.0,2.0,87.0,2
5515,Panathur,1438.0,2.0,100.0,2
5516,Panathur,1688.0,3.0,118.0,3
5518,Panathur,1198.0,2.0,77.0,2
5519,Panathur,1180.0,2.0,70.0,2
5520,Panathur,1546.0,3.0,99.0,3
5522,Panathur,1000.0,2.0,65.3,2
5523,Panathur,1109.0,2.0,63.0,2
5524,Panathur,1000.0,2.0,68.0,2
5525,Panathur,1255.0,2.0,79.0,2
5526,Panathur,1205.0,2.0,62.9,2
5527,Panathur,1210.0,2.0,85.0,2
5528,Panathur,1198.0,2.0,82.0,2
5529,Panathur,1235.0,2.0,65.0,2
5530,Panathur,1210.0,2.0,80.0,2
5531,Panathur,1210.0,2.0,77.0,2
5532,Panathur,661.0,1.0,40.0,1
5533,Panathur,1713.0,3.0,120.0,3
5534,Panathur,1210.0,2.0,78.0,2
5536,Panathur,1050.0,2.0,60.0,2
5537,Panathur,1398.0,2.0,97.0,2
5538,Panathur,1065.0,2.0,58.0,2
5539,Panathur,1007.0,2.0,64.0,2
5540,Panathur,1210.0,2.0,77.93,2
5541,Panathur,1230.0,2.0,80.0,2
5542,Panathur,980.0,2.0,57.0,2
5543,Panathur,1075.0,2.0,60.0,2
5544,Panathur,1210.0,2.0,69.0,2
5545,Panathur,1343.0,2.0,76.0,2
5546,Parappana Agrahara,1194.0,2.0,47.0,2
5547,Parappana Agrahara,1194.0,2.0,47.0,2
5548,Parappana Agrahara,1194.0,2.0,46.0,2
5549,Parappana Agrahara,1194.0,2.0,47.0,2
5550,Parappana Agrahara,1194.0,2.0,46.0,2
5551,Parappana Agrahara,1194.0,2.0,47.0,2
5552,Parappana Agrahara,1194.0,2.0,47.0,2
5553,Parappana Agrahara,1092.0,2.0,43.0,2
5554,Parappana Agrahara,1194.0,2.0,45.0,2
5555,Parappana Agrahara,1200.0,1.0,45.0,1
5556,Parappana Agrahara,1194.0,2.0,46.0,2
5557,Parappana Agrahara,1194.0,2.0,47.0,2
5558,Parappana Agrahara,1194.0,2.0,47.0,2
5559,Parappana Agrahara,1194.0,2.0,46.0,2
5560,Parappana Agrahara,1194.0,2.0,46.0,2
5561,Pattandur Agrahara,1550.0,2.0,80.0,3
5562,Pattandur Agrahara,1025.0,2.0,44.5,2
5563,Pattandur Agrahara,1247.0,2.0,59.8,2
5564,Pattandur Agrahara,900.0,2.0,42.0,2
5565,Pattandur Agrahara,1302.0,2.0,66.0,2
5566,Pattandur Agrahara,1550.0,2.0,80.0,3
5567,Pattandur Agrahara,1247.0,2.0,62.35,2
5568,Pattandur Agrahara,1350.0,2.0,68.0,2
5569,Poorna Pragna Layout,920.0,2.0,39.55,2
5572,Poorna Pragna Layout,1160.0,2.0,46.39,2
5575,Poorna Pragna Layout,965.0,2.0,48.0,2
5580,Poorna Pragna Layout,1160.0,2.0,46.39,2
5582,Poorna Pragna Layout,1160.0,2.0,46.39,2
5585,Poorna Pragna Layout,960.0,2.0,50.0,2
5587,Prithvi Layout,2028.0,4.0,162.0,4
5588,Prithvi Layout,1352.0,2.0,87.5,2
5589,Prithvi Layout,1190.0,2.0,68.0,2
5590,Prithvi Layout,1352.0,2.0,85.0,2
5591,Prithvi Layout,1352.0,2.0,75.0,2
5592,Prithvi Layout,2273.0,4.0,220.0,3
5593,Prithvi Layout,1352.0,3.0,93.0,2
5594,Prithvi Layout,2273.0,4.0,192.0,3
5595,Prithvi Layout,1352.0,2.0,72.0,2
5598,R.T. Nagar,1200.0,2.0,120.0,2
5600,R.T. Nagar,1040.0,2.0,46.0,2
5601,R.T. Nagar,1200.0,2.0,45.0,2
5602,R.T. Nagar,1235.0,2.0,65.0,2
5603,R.T. Nagar,1140.0,3.0,130.0,3
5604,R.T. Nagar,970.0,2.0,55.0,2
5605,R.T. Nagar,1560.0,3.0,125.0,3
5606,R.T. Nagar,1200.0,2.0,60.0,2
5609,R.T. Nagar,1200.0,3.0,140.0,3
5610,R.T. Nagar,1100.0,3.0,125.0,2
5611,R.T. Nagar,1150.0,2.0,72.0,2
5612,R.T. Nagar,1500.0,4.0,185.0,4
5613,R.T. Nagar,3600.0,8.0,165.0,9
5614,R.T. Nagar,1080.0,2.0,48.0,2
5615,R.T. Nagar,1325.0,2.0,52.0,2
5617,R.T. Nagar,1300.0,3.0,145.0,3
5619,R.T. Nagar,1100.0,2.0,85.0,2
5620,R.T. Nagar,1667.0,3.0,130.0,3
5621,Rachenahalli,1050.0,2.0,52.07,2
5623,Rachenahalli,1050.0,2.0,55.5,2
5625,Rachenahalli,1050.0,2.0,53.5,2
5627,Rachenahalli,1220.0,2.0,59.5,2
5628,Rachenahalli,1050.0,2.0,52.5,2
5631,Rachenahalli,1050.0,2.0,52.1,2
5632,Rachenahalli,1050.0,2.0,53.5,2
5633,Rachenahalli,1113.0,2.0,55.0,2
5634,Rachenahalli,3657.0,5.0,220.0,4
5638,Rachenahalli,1050.0,2.0,52.5,2
5641,Rachenahalli,690.0,1.0,39.8,1
5642,Rachenahalli,1200.0,2.0,50.0,2
5643,Rachenahalli,1050.0,2.0,47.25,2
5644,Rachenahalli,1050.0,2.0,55.5,2
5645,Rachenahalli,985.0,2.0,49.97,2
5646,Rachenahalli,1050.0,2.0,52.5,2
5647,Rachenahalli,1050.0,2.0,52.08,2
5649,Rachenahalli,1050.0,2.0,52.07,2
5651,Rachenahalli,1050.0,2.0,52.08,2
5652,Rachenahalli,985.0,2.0,49.97,2
5653,Rachenahalli,1856.0,3.0,106.0,3
5654,Rachenahalli,1050.0,2.0,52.5,2
5655,Rachenahalli,985.0,2.0,50.17,2
5656,Rachenahalli,2600.0,3.0,160.0,3
5659,Rachenahalli,985.0,2.0,50.17,2
5660,Rachenahalli,1050.0,2.0,52.71,2
5663,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5664,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5665,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5666,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5667,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5668,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5669,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5670,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5671,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5672,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5673,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5674,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5675,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5676,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5677,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5678,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5680,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5681,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5682,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5683,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5686,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5687,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5688,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5689,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5690,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5691,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5692,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5694,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5695,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5696,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5697,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5699,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5700,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5702,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5703,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5704,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5705,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5706,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5708,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5709,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5711,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5712,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5713,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5714,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5715,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5716,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5717,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5718,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5719,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5720,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5721,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5722,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5723,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5724,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5725,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5726,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5728,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5729,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5731,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5732,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
5733,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5734,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5735,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
5736,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
5737,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
5738,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
5740,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
5741,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5743,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
5744,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
5745,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
5746,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
5747,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
5749,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
5750,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
5751,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5752,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5754,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
5756,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5757,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
5758,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
5759,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5760,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
5761,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5762,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5765,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5766,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5767,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5768,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5769,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5770,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5771,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5773,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5774,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5775,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5776,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5778,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5780,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5781,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5782,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5783,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5784,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5785,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5786,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5787,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5788,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5789,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5791,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5792,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5793,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5794,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5795,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
5796,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
5797,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5798,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5799,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
5800,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
5801,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5802,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5803,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5804,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
5805,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5806,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5807,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5808,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
5809,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5810,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
5811,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
5812,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
5813,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5814,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5816,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
5817,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
5818,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
5819,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
5820,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
5821,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
5822,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
5823,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
5824,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
5825,Rajaji Nagar,1640.0,3.0,229.0,3
5826,Rajaji Nagar,2390.0,3.0,415.0,3
5827,Rajaji Nagar,2390.0,3.0,410.0,3
5829,Rajaji Nagar,3516.0,4.0,540.0,4
5830,Rajaji Nagar,1640.0,3.0,223.0,3
5832,Rajaji Nagar,1800.0,4.0,324.0,6
5833,Rajaji Nagar,3526.0,4.0,558.0,4
5835,Rajaji Nagar,1800.0,3.0,260.0,3
5836,Rajaji Nagar,1640.0,3.0,241.0,3
5837,Rajaji Nagar,1370.0,2.0,170.0,2
5838,Rajaji Nagar,2409.0,3.0,360.0,3
5840,Rajaji Nagar,1718.0,3.0,288.0,2
5841,Rajaji Nagar,2386.0,3.0,334.0,3
5842,Rajaji Nagar,3436.0,6.0,500.0,4
5843,Rajaji Nagar,1200.0,2.0,150.0,2
5844,Rajaji Nagar,1160.0,1.0,163.0,2
5845,Rajaji Nagar,1222.0,2.0,112.0,2
5846,Rajaji Nagar,660.0,1.0,75.0,1
5847,Rajaji Nagar,1440.0,2.0,170.0,2
5848,Rajaji Nagar,2448.0,3.0,400.0,3
5849,Rajaji Nagar,1440.0,2.0,185.0,2
5850,Rajaji Nagar,1640.0,3.0,230.0,3
5852,Rajaji Nagar,1800.0,2.0,250.0,3
5853,Rajaji Nagar,3100.0,4.0,550.0,4
5854,Rajaji Nagar,3526.0,4.0,598.0,4
5855,Rajaji Nagar,1357.0,2.0,130.0,2
5856,Rajaji Nagar,2300.0,3.0,369.0,3
5857,Rajaji Nagar,1640.0,3.0,220.0,3
5858,Rajaji Nagar,2500.0,3.0,350.0,3
5861,Rajaji Nagar,2559.0,3.0,403.0,3
5862,Rajaji Nagar,1763.0,3.0,262.0,2
5863,Rajaji Nagar,1640.0,3.0,220.0,3
5867,Rajaji Nagar,1800.0,3.0,240.0,3
5868,Rajaji Nagar,2533.0,3.0,425.0,3
5869,Rajaji Nagar,1268.0,2.0,127.0,2
5870,Rajaji Nagar,2450.0,3.0,330.0,3
5871,Rajaji Nagar,1640.0,3.0,262.0,3
5872,Rajaji Nagar,1200.0,1.0,200.0,2
5873,Rajaji Nagar,2367.0,3.0,375.0,3
5874,Rajaji Nagar,2440.0,2.0,415.0,4
5875,Rajaji Nagar,1640.0,3.0,251.0,3
5877,Rajaji Nagar,1640.0,3.0,268.0,3
5878,Rajaji Nagar,2367.0,4.0,340.0,3
5879,Rajaji Nagar,1720.0,3.0,224.0,3
5881,Rajaji Nagar,1350.0,4.0,230.0,4
5883,Rajaji Nagar,1357.0,2.0,123.0,2
5885,Rajaji Nagar,2400.0,5.0,408.0,5
5886,Rajaji Nagar,2500.0,3.0,340.0,3
5887,Rajaji Nagar,2390.0,3.0,372.0,3
5888,Rajaji Nagar,2415.0,3.0,399.0,3
5889,Rajaji Nagar,1718.0,3.0,275.0,2
5890,Rajaji Nagar,1763.0,3.0,240.0,2
5891,Rajaji Nagar,2367.0,3.0,320.0,3
5892,Rajaji Nagar,2409.0,3.0,395.0,3
5893,Rajaji Nagar,1314.0,2.0,225.0,2
5894,Rajaji Nagar,1440.0,2.0,165.0,2
5895,Rajaji Nagar,1640.0,3.0,245.0,3
5896,Rajiv Nagar,1690.0,3.0,125.0,3
5897,Rajiv Nagar,1263.0,2.0,93.32,2
5898,Rajiv Nagar,2340.0,4.0,148.0,4
5899,Rajiv Nagar,2340.0,5.0,129.0,4
5900,Rajiv Nagar,1330.0,2.0,93.0,2
5901,Rajiv Nagar,2340.0,5.0,129.0,4
5902,Rajiv Nagar,1309.0,2.0,80.0,2
5903,Rajiv Nagar,2340.0,4.0,145.0,4
5904,Rajiv Nagar,2330.0,5.0,175.0,4
5905,Rajiv Nagar,2340.0,5.0,160.0,4
5906,Ramagondanahalli,1151.0,2.0,48.77,2
5907,Ramagondanahalli,1251.0,2.0,47.0,2
5908,Ramagondanahalli,1235.0,2.0,52.04,2
5909,Ramagondanahalli,1610.0,2.0,111.0,3
5910,Ramagondanahalli,540.0,1.0,30.0,1
5912,Ramagondanahalli,1235.0,2.0,46.8,2
5913,Ramagondanahalli,1215.0,2.0,51.26,2
5914,Ramagondanahalli,2257.0,4.0,157.0,3
5915,Ramagondanahalli,1251.0,2.0,47.4,2
5916,Ramagondanahalli,1610.0,2.0,115.0,3
5917,Ramagondanahalli,920.0,2.0,65.0,2
5918,Ramagondanahalli,1215.0,2.0,45.5,2
5920,Ramagondanahalli,1253.0,2.0,52.66,2
5921,Ramagondanahalli,1295.0,2.0,95.0,2
5922,Ramagondanahalli,1151.0,2.0,50.5,2
5923,Ramagondanahalli,1235.0,2.0,49.3,2
5924,Ramagondanahalli,2257.0,3.0,159.0,3
5925,Ramagondanahalli,1295.0,2.0,95.0,2
5927,Ramagondanahalli,1910.0,3.0,142.0,3
5928,Ramagondanahalli,1215.0,2.0,46.1,2
5930,Ramagondanahalli,1251.0,2.0,50.0,2
5931,Ramagondanahalli,1610.0,2.0,115.0,3
5932,Ramagondanahalli,1151.0,2.0,43.6,2
5934,Ramagondanahalli,1251.0,2.0,53.0,2
5935,Ramagondanahalli,845.0,2.0,45.82,2
5936,Ramagondanahalli,1910.0,3.0,150.0,3
5938,Ramagondanahalli,2040.0,3.0,114.0,3
5940,Ramagondanahalli,1251.0,2.0,46.0,2
5942,Ramagondanahalli,1151.0,2.0,46.0,2
5943,Ramagondanahalli,1610.0,2.0,112.0,3
5944,Ramagondanahalli,1610.0,2.0,115.0,3
5945,Ramagondanahalli,1200.0,3.0,56.1,3
5946,Ramagondanahalli,2787.0,5.0,220.0,4
5948,Ramagondanahalli,1125.0,2.0,75.0,2
5949,Ramagondanahalli,1151.0,2.0,42.5,2
5950,Ramagondanahalli,2257.0,3.0,155.0,3
5951,Ramagondanahalli,1500.0,3.0,100.0,3
5953,Ramagondanahalli,1910.0,3.0,131.0,3
5954,Ramamurthy Nagar,3700.0,4.0,225.0,4
5955,Ramamurthy Nagar,3500.0,5.0,150.0,5
5956,Ramamurthy Nagar,1050.0,2.0,37.0,2
5957,Ramamurthy Nagar,1040.0,2.0,50.0,2
5959,Ramamurthy Nagar,1200.0,3.0,72.0,2
5960,Ramamurthy Nagar,360.0,1.0,26.0,1
5961,Ramamurthy Nagar,950.0,2.0,50.79,2
5962,Ramamurthy Nagar,1200.0,2.0,66.0,3
5963,Ramamurthy Nagar,1525.0,3.0,100.0,3
5964,Ramamurthy Nagar,1200.0,2.0,80.0,2
5965,Ramamurthy Nagar,1200.0,2.0,42.0,2
5967,Ramamurthy Nagar,1100.0,2.0,68.0,2
5968,Ramamurthy Nagar,1185.0,2.0,45.5,2
5969,Ramamurthy Nagar,1170.0,2.0,46.8,2
5970,Ramamurthy Nagar,1150.0,2.0,51.0,2
5971,Ramamurthy Nagar,1200.0,2.0,48.0,2
5973,Ramamurthy Nagar,600.0,3.0,45.0,2
5974,Ramamurthy Nagar,1110.0,2.0,65.0,2
5976,Ramamurthy Nagar,1200.0,2.0,78.0,2
5978,Ramamurthy Nagar,600.0,1.0,43.0,1
5979,Ramamurthy Nagar,1006.0,2.0,57.0,2
5980,Ramamurthy Nagar,1200.0,2.0,76.0,2
5983,Ramamurthy Nagar,700.0,2.0,33.0,2
5984,Ramamurthy Nagar,1125.0,2.0,47.0,2
5985,Ramamurthy Nagar,1000.0,2.0,62.0,2
5986,Ramamurthy Nagar,1334.0,2.0,67.0,2
5987,Ramamurthy Nagar,1200.0,2.0,46.0,2
5988,Ramamurthy Nagar,1200.0,2.0,57.9,2
5990,Ramamurthy Nagar,1360.0,2.0,45.0,2
5991,Ramamurthy Nagar,1170.0,2.0,44.0,2
5992,Ramamurthy Nagar,2200.0,4.0,130.0,4
5993,Ramamurthy Nagar,1050.0,2.0,51.66,2
5994,Ramamurthy Nagar,2916.0,5.0,230.0,4
5995,Ramamurthy Nagar,2316.0,3.0,125.0,3
5996,Ramamurthy Nagar,1101.0,2.0,50.0,2
5997,Ramamurthy Nagar,1150.0,2.0,40.0,2
5999,Ramamurthy Nagar,1050.0,2.0,37.8,2
6000,Ramamurthy Nagar,935.0,2.0,39.0,2
6001,Ramamurthy Nagar,1200.0,2.0,68.0,2
6002,Ramamurthy Nagar,540.0,1.0,35.0,1
6003,Ramamurthy Nagar,960.0,2.0,35.0,2
6004,Rayasandra,1314.0,2.0,63.0,3
6005,Rayasandra,1065.0,2.0,44.95,2
6006,Rayasandra,1708.0,3.0,75.0,3
6007,Rayasandra,1199.0,2.0,48.5,3
6008,Rayasandra,1577.0,3.0,67.0,3
6009,Rayasandra,1253.0,2.0,57.0,2
6010,Rayasandra,583.0,1.0,26.9,1
6011,Rayasandra,1198.0,2.0,54.0,2
6012,Rayasandra,1555.0,3.0,75.17,3
6013,Rayasandra,1458.0,3.0,60.0,3
6014,Rayasandra,1179.0,2.0,55.0,3
6015,Rayasandra,1601.0,3.0,70.0,3
6016,Rayasandra,1708.0,3.0,76.0,4
6017,Rayasandra,470.0,1.0,21.0,1
6018,Rayasandra,3600.0,5.0,145.0,5
6019,Rayasandra,1357.0,2.0,59.0,3
6020,Sadashiva Nagar,3761.0,3.0,660.0,3
6021,Sadashiva Nagar,2780.0,5.0,480.0,4
6022,Sadashiva Nagar,2720.0,4.0,485.0,4
6023,Sadashiva Nagar,3761.0,3.0,650.0,3
6024,Sadashiva Nagar,3850.0,3.0,650.0,3
6025,Sadashiva Nagar,3500.0,4.0,700.0,4
6026,Sadashiva Nagar,7500.0,5.0,1500.0,5
6028,Sahakara Nagar,1500.0,2.0,95.0,3
6029,Sahakara Nagar,1100.0,2.0,56.0,2
6030,Sahakara Nagar,1219.0,2.0,48.0,2
6031,Sahakara Nagar,1100.0,2.0,75.0,3
6032,Sahakara Nagar,1655.0,3.0,115.0,3
6033,Sahakara Nagar,1150.0,2.0,54.0,2
6034,Sahakara Nagar,1270.0,2.0,69.85,2
6035,Sahakara Nagar,960.0,2.0,56.0,2
6036,Sahakara Nagar,1048.0,2.0,50.0,2
6037,Sahakara Nagar,1160.0,2.0,55.0,2
6038,Sahakara Nagar,1200.0,2.0,75.0,3
6039,Sahakara Nagar,2500.0,4.0,200.0,4
6040,Sahakara Nagar,1914.0,3.0,179.0,3
6041,Sahakara Nagar,1500.0,3.0,125.0,3
6042,Sahakara Nagar,1100.0,2.0,55.0,2
6043,Sahakara Nagar,1914.0,3.0,149.0,3
6044,Sahakara Nagar,1000.0,2.0,60.0,2
6046,Sahakara Nagar,1175.0,2.0,49.0,2
6047,Sahakara Nagar,1370.0,2.0,90.0,3
6048,Sahakara Nagar,1100.0,2.0,55.0,2
6049,Sahakara Nagar,1100.0,2.0,75.0,3
6050,Sahakara Nagar,1180.0,2.0,72.0,2
6051,Sahakara Nagar,1200.0,2.0,60.0,2
6052,Sahakara Nagar,1032.0,2.0,45.0,2
6053,Sahakara Nagar,1200.0,2.0,46.0,2
6054,Sahakara Nagar,1270.0,2.0,96.0,2
6055,Sahakara Nagar,1201.0,2.0,80.0,2
